Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,6086,26155.12278,27436.65475,42488.98117,63388.42638,23499.57332,35857.92685,19410.09366,37952.34803,45759.49938,39318.47572,14109.82193,12672.86149,20411.72754,21233.18784,53012.86686,55476.05954,21163.66169,15603.31577,10521.22925,28970.75267,46403.6817,42402.5887,54570.63775,33894.7619,92579.15666,4470.054801
,,,,,,,,6087,27751.01158,29336.61678,45439.68842,65239.22727,24182.05858,36887.22581,19638.73085,39142.77789,46342.27599,41085.38403,14346.60768,12848.41367,20982.45348,21841.97085,54450.3917,57015.86302,22599.38749,16060.70276,10769.99127,29994.64199,47552.06425,43932.37218,56380.03031,36034.42827,96798.28627,4677.661116
,,,,,,,,6088,28979.77574,30168.79012,46734.06934,68619.99681,26093.0173,38819.41861,20565.31312,40877.77675,47819.78021,42472.02075,15020.84506,13313.87775,21933.32905,23619.17593,58109.91065,60514.77801,23350.86102,16732.74066,11253.4723,31410.63779,51471.60924,47176.5163,60730.99757,37413.07929,101822.7311,4937.419741
,,,,,,,,6089,29877.52588,30478.59923,47219.33686,72573.25136,28699.5088,41853.14188,21879.97694,43939.59845,51486.95973,42814.16484,15928.8582,13952.88771,23161.0418,25507.70707,62873.90612,64784.0963,24969.18785,18161.07195,12277.6095,33842.50027,54887.67123,51211.13215,66056.87036,38692.46743,110112.5636,5380.714384
,,,,,,,,6090,31573.72195,31437.1025,48712.23631,74622.56718,31293.95644,44535.73977,22904.83309,46595.2499,55280.52455,44502.81145,16567.97906,14352.14354,24225.26012,26799.49045,66187.3357,67563.76758,28194.8052,19577.36675,13247.58077,36101.87601,56640.83516,53466.18347,69250.38805,40536.3505,117382.4639,5785.897722
,,,,,,,,6091,34322.14137,34040.90269,52765.82428,70604.14359,28838.01316,43693.03886,21746.60525,47545.98916,57392.96439,49082.12405,15101.11142,13169.42338,23174.08123,24132.67988,59232.44401,62139.84747,31881.94167,20273.47765,13727.0495,37088.66062,51244.94159,50244.10836,64455.09657,43270.59146,120040.1044,5955.392732
,,,,,,,,6092,36817.78645,39012.88775,60487.99458,59464.24726,25476.77326,38985.95236,19557.50448,42667.93454,52625.4304,54385.85903,13692.43688,12095.04401,20835.00759,20707.64864,51846.19456,54159.95391,34376.15154,18406.81716,12454.15029,33097.39766,42061.89299,43704.66015,56235.59987,44798.63812,107913.2408,5321.541569
,,,,,,,,6093,36965.23815,39753.8228,61661.05862,50384.69536,26224.49608,35098.49281,17505.78658,37345.59987,44801.57913,57645.7597,13531.90417,11952.59595,19820.94093,19868.19003,50033.48876,52232.94253,29563.30973,15994.50201,10776.00971,28554.57827,36974.90932,38525.46532,48340.06869,43801.99877,93496.79478,4546.277409
,,,,,,,,6094,32562.75171,34802.89274,53971.97474,43784.57498,22403.58228,32301.52837,15724.82324,34299.82441,40006.96258,51352.71661,12179.41608,10917.33963,18908.18063,18199.30218,45676.77528,48454.15446,24040.12979,14504.98517,9610.439262,25898.08189,32513.76907,34766.71207,42744.3918,39195.80039,83776.85083,4046.81874
,,,,,,,,6095,28035.88425,30112.64348,46679.92792,38410.63525,19913.51474,29132.37103,13963.9158,31127.68486,35469.12884,42884.39969,10930.27093,9924.215839,17395.60642,16069.06313,40373.08102,43403.39845,22086.69994,12971.3345,8489.004016,23391.00717,28742.6613,30832.4099,37343.29482,34001.04336,74672.67716,3586.474303
,,,,,,,,6096,25435.9196,28329.98782,43918.71564,34429.30789,17799.81775,26543.07217,12769.58735,28121.02209,31688.60378,39184.02614,9874.768358,9044.448601,15731.57419,14439.28985,36386.53269,39434.01582,20106.18092,11500.87546,7553.137214,21058.42484,26598.34523,27886.19738,33492.81919,30850.70045,65842.2906,3143.17966
,,,,,,,,6097,23150.9198,25750.25047,39914.25599,31991.9856,15999.26105,24772.39705,11901.16716,26394.04634,29600.23732,34718.09266,9044.011581,8338.227237,14380.48834,13337.06164,33068.08733,36405.56847,17796.5787,10699.44519,7020.505625,19680.53658,24801.05131,26089.57953,31102.69587,27783.57794,60099.78141,2853.333163
,,,,,,,,6098,21236.05386,22868.72495,35438.56549,30355.74126,14780.82413,23502.32639,11365.67481,25412.2175,27540.95954,30443.79999,8579.470049,7943.987186,13397.51571,12470.52372,31309.55205,34829.65234,16439.1105,10017.37687,6588.181304,18906.3519,24193.26107,24888.82489,29512.95795,25237.83617,56399.14241,2660.770785
,,,,,,,,6099,19868.86566,20811.35183,32240.2114,29616.82455,13980.91126,22854.24927,11010.68549,24668.07347,26782.64781,27606.31181,8247.368005,7663.103689,12901.01423,12065.337,30109.77555,33597.80956,15207.0551,9733.516085,6390.575988,18251.50398,23871.31277,24273.90209,28655.40216,24033.64717,53841.79025,2529.387078
,,,,,,,,6100,18696.27358,18995.60976,29411.82365,30592.35503,13722.97198,22632.53867,11074.86435,24138.54781,26391.45524,25404.95076,8182.151591,7589.873349,12560.98594,12088.40456,29986.38716,33518.56235,14394.38012,9558.986839,6286.25643,17856.38901,25181.17095,24422.36632,28827.9163,22840.48738,52267.26363,2445.141038
,,,,,,,,6101,17915.88295,18215.57258,28198.65486,33364.54595,13304.44793,23225.43895,11554.20021,24505.60537,27500.83723,24524.00499,8189.174897,7580.844951,12538.91921,12189.70124,30189.025,34083.32414,13789.38875,9778.652959,6467.812584,18113.11346,27579.23443,25368.32424,30102.71561,22138.62869,52719.56395,2463.193761
,,,,,,,,6102,17382.24823,17646.08528,27316.35028,36670.12044,13937.75411,24642.98226,12944.07362,25141.43733,29846.98956,23985.20331,8755.052702,8046.309031,13061.49956,13241.78258,32944.69894,36738.6074,13821.49443,10279.17074,6892.112324,18615.53123,30042.48993,27515.0368,33567.04039,22098.52247,55054.27604,2567.498382
,,,,,,,,6103,17506.62926,17549.83391,27159.94174,40471.98228,16962.76965,27140.98853,14603.6988,27324.72781,33465.01924,24524.00499,10293.15673,9242.070204,14394.53081,14997.92598,38473.10051,41928.79838,13847.58029,11424.64429,7666.484426,20271.20338,31929.04677,30121.18597,36593.05888,22719.16609,61093.63866,2860.353667
,,,,,,,,6104,18256.9277,17614.00149,27250.17743,45803.81278,21527.39165,28980.88551,15815.07476,28024.74469,36352.82281,25987.90006,11631.59821,10363.59788,16025.46294,16472.24397,43145.80864,45584.20154,14958.2361,12136.80386,8283.374118,20825.76831,35088.35248,32105.39038,38927.01481,23956.44272,64292.83606,3049.907258
,,,,,,,,6105,19873.88102,18937.45788,29297.5251,50705.52758,21431.04079,30464.64104,16759.70734,29657.44883,39537.5315,29858.84398,12034.93664,10827.05565,17105.7298,17397.9552,44446.90406,46982.56378,16875.54706,13078.65996,8927.346773,22133.45849,36697.09101,34158.81122,42056.34119,25275.93707,69018.42169,3310.668813
,,,,,,,,6106,21319.3089,20924.64772,32392.60946,53706.31147,20619.08406,31238.12008,17341.32825,31510.78866,41123.36597,35824.79331,12196.47268,11055.77507,17918.18677,17863.31815,45056.82388,47814.15797,18457.75501,13735.65223,9347.634223,23675.81086,37610.78228,35474.92659,44092.40932,27164.93963,73654.75071,3533.319063
,,,,,,,,6107,22861.03177,23043.18057,35687.21497,56108.54273,21292.53643,32318.58303,18082.39352,33066.2703,42048.18531,39109.77786,12660.01089,11452.02143,18872.07143,18806.07931,47138.37591,50109.3178,18977.46567,14281.30689,9645.546806,24860.15295,39677.87087,37147.15548,46607.9063,28832.35537,77046.50169,3688.773067
,,,,,,,,6108,23719.66207,24377.66577,37750.60454,59427.15103,22078.39813,34110.32568,19015.99536,34940.67081,43995.12061,38876.99948,13108.49915,11811.15105,20148.93282,19622.47036,49147.7006,52359.33682,19088.83225,15020.54858,10158.11694,26346.34685,42208.32431,39299.88686,49760.30143,29565.29638,82201.32133,3947.528763
,,,,,,,,6109,24207.15544,25219.86529,39047.99332,61406.28481,22720.7372,35769.64389,19960.62794,37226.25602,46470.6674,37955.91951,13416.52128,12069.96512,21044.64155,20434.84966,50839.02432,54487.97719,20265.70601,15965.4138,10853.2463,28198.57366,44648.51186,41524.84408,52777.29302,30162.87893,88655.87759,4274.483635
,,,,,,,,6110,25505.13162,26753.87157,41428.21044,61691.02341,22760.88339,36857.12935,20477.06719,39354.38758,48486.81369,38834.85857,13579.06065,12216.42581,21659.50096,20945.3448,51678.66724,55689.72609,21732.53418,16887.20907,11485.18208,29826.16657,45711.64331,43013.49896,54274.75593,31441.26442,94927.90911,4592.412146
,,,,,,,,6111,26929.49497,28399.1685,43983.88586,62466.03374,23714.35544,37833.2579,20986.48689,40677.19885,49323.36394,40357.95159,13866.01287,12434.11052,22310.46957,21848.99141,53474.31935,57183.38561,22951.54664,17376.69339,11863.34048,30772.83798,47586.16469,44476.07228,55781.24575,32808.88622,98674.68074,4780.962808
,,,,,,,,6112,27715.90403,29631.38661,45896.88261,65594.14791,25834.07436,39988.16451,22159.75665,42093.27885,51103.79163,41733.55141,14624.52993,12980.83018,23225.23593,23826.78397,57729.71392,61360.416,23492.32666,18020.64612,12424.05811,31956.17725,51221.87365,47636.95605,59542.45534,33598.97859,103403.275,5026.680427
,,,,,,,,6113,27867.36802,30381.34524,47062.92832,69811.08644,28767.75732,43020.88456,23600.77259,44983.60644,54706.77545,42096.76595,15600.76948,13684.04208,24529.17921,26137.55176,62900.99138,66081.14248,24469.54324,19277.4573,13412.08469,34134.32377,54486.48955,51523.10766,64376.86341,34231.65407,111406.2829,5458.94285
,,,,,,,,6114,28564.5036,31880.25987,49392.01188,72521.11612,31578.9944,45405.52749,24475.20955,47414.61063,58128.2058,43766.34881,16364.30318,14191.63868,25422.88188,27771.33679,66649.79135,69061.43962,27085.1527,20435.9704,14257.67495,36056.74867,56287.79528,53791.19976,67332.67265,35902.07778,118567.8719,5860.114472
,,,,,,,,6115,30708.07014,34563.26692,53569.92458,68899.72241,29136.09863,44293.96486,23128.4563,48224.94536,59573.61217,48406.86608,15064.99156,13149.36028,24210.21463,24859.8095,59945.68907,63545.23161,30050.91472,20953.53988,14515.46462,36704.57678,51022.28576,50517.96468,63043.89073,38581.1727,120935.6791,6017.574334
,,,,,,,,6116,32844.61516,37188.12211,57664.61992,58872.71285,25735.7162,39442.41535,20739.7994,43580.56401,54723.82744,53719.63126,13735.58005,12143.19546,21670.53432,21345.51683,52543.3891,55226.28035,32359.51363,18979.55393,13189.40255,32934.93922,41590.50452,44189.17518,55311.84679,40503.26288,109703.3873,5421.834475
,,,,,,,,6117,33293.99177,37757.60941,58569.98474,49988.66809,26586.81546,35616.15194,18508.58125,38228.14265,46806.69178,57007.62587,13585.08063,12007.76949,20710.63146,20354.61467,50836.01485,53317.3253,28039.29332,16620.39999,11351.77342,28712.02256,36358.09249,39101.26579,47892.73549,40095.18218,95955.86439,4675.655257
,,,,,,,,6118,29764.17865,33001.18733,51184.69437,43439.68034,22742.8176,32656.66661,16598.2574,35393.97687,41875.65936,50820.93842,12240.61918,10977.52895,19717.6285,18535.28621,46487.32663,49320.85817,22637.51298,15097.78278,10047.77895,26300.21668,31965.15312,35194.04831,42294.04964,36280.07882,86690.22652,4196.255169
,,,,,,,,6119,25794.01658,28636.78908,44396.96482,37948.43633,20191.52712,29490.51891,14706.98665,32325.13495,37023.86851,42670.68506,11000.50399,9992.430403,18075.663,16358.91204,41064.25661,44058.44188,20532.58446,13542.0652,8876.190067,23888.41079,28231.15466,31356.04726,37145.70595,31491.39718,78051.39065,3753.963455
,,,,,,,,6120,23657.47156,27014.55237,41884.40201,34119.50427,18043.70586,26817.95318,13329.14677,29437.81602,33070.8175,39322.48914,9974.097972,9138.745203,16397.5883,14595.74808,36900.14939,40006.80265,18814.93068,12144.82819,7901.203431,21600.95581,26240.29058,28479.05118,33264.13765,28828.34474,69444.64705,3317.689316
,,,,,,,,6121,21326.33041,24682.46178,38263.94538,31874.68132,16001.26836,25022.19767,12275.20957,27605.53687,30888.16361,34663.91148,9114.244641,8414.467043,15022.42965,13300.95589,33526.53036,36771.71066,16608.66861,11250.11505,7324.436645,20274.21187,24750.9036,26509.89382,31256.15322,26143.23389,63707.15227,3025.836961
,,,,,,,,6122,19537.85164,21985.41807,34072.99864,30201.34076,14689.49155,23711.9984,11754.75914,26343.90186,29247.16096,30333.43093,8660.739734,8033.268012,14070.55105,12499.6089,31716.83403,35000.18432,15273.27306,10541.96765,7057.619314,19234.27728,24009.72045,25459.60968,29690.48704,24018.60734,59439.88426,2807.198427
,,,,,,,,6123,18231.85088,19864.87998,30776.38789,29472.45005,13886.56771,23089.00166,11398.76703,25689.015,28219.02666,27514.00314,8322.617713,7749.375049,13434.62794,12073.3605,30504.01649,34046.20836,14191.71303,10211.96695,6825.909527,18652.63594,23823.17097,24850.7057,28879.06875,22581.80232,56978.8089,2681.832295
,,,,,,,,6124,17244.82726,18502.32146,28652.84119,30421.91291,13646.69422,22878.32643,11414.81175,25101.32175,27745.58335,25487.22587,8276.464558,7695.20466,13148.76346,12020.20482,30386.64705,33863.63883,13607.79101,10002.33124,6708.550025,18248.49549,25167.12959,25019.23267,29120.78916,21580.14969,55400.27074,2598.589183
,,,,,,,,6125,16684.10958,17682.17955,27377.51003,33357.52775,13230.17748,23373.91482,11887.12804,25592.73761,28720.55558,24656.44786,8285.494523,7688.182573,13104.62999,12090.41044,30658.50276,34422.38185,13033.90201,10171.84528,6896.124614,18456.08128,27508.02468,25996.28782,30336.4121,20938.45031,55982.94588,2621.656551
,,,,,,,,6126,16270.84359,17142.7708,26540.3233,36727.26868,13807.27898,24872.71858,13219.84215,26348.91631,30682.53675,24095.57237,8846.355681,8146.624566,13599.1254,13239.77671,33387.09145,37099.73394,13198.44361,10661.3296,7264.252285,19032.70847,29686.44119,28099.8655,33684.39013,20971.53793,58387.85979,2729.972889
,,,,,,,,6127,16542.67632,17094.64511,26460.11379,40362.69881,16486.03363,27419.8824,14763.14315,28625.47551,34020.71329,24727.68607,10297.17005,9279.186952,14918.11419,14896.6293,38943.58143,42213.6871,13353.95549,11786.74232,8010.538352,20641.24761,31856.83407,30952.7863,36767.57901,21682.42053,64562.61164,3029.848677
,,,,,,,,6128,17313.03621,17181.87292,26583.43591,45480.97536,20940.2536,29461.42567,16092.84889,29401.712,36844.32116,26322.0173,11642.63483,10406.73356,16722.57108,16386.99429,43365.50016,45878.11843,14336.18858,12638.32468,8630.437263,21188.79273,35071.30226,33068.40162,39206.8488,22923.70777,68159.95367,3238.457921
,,,,,,,,6129,18999.20156,18349.92345,28393.16291,50100.95936,20972.37055,31073.59276,17271.13263,30924.09829,39847.47638,30339.45106,12138.27958,10939.40905,17816.88041,17295.65558,44888.2934,47453.03142,16090.96455,13452.79449,9176.108796,22447.34424,37157.44698,34843.9536,42005.18874,23934.3843,72502.43792,3480.163823
,,,,,,,,6130,20437.60793,21046.96717,32583.10704,52576.38048,20227.65869,32154.05571,18095.42985,32688.18095,41214.64423,36091.68577,12491.45154,11323.61755,18870.06537,17885.38278,45831.26155,48635.72086,17831.69429,14082.70464,9531.196521,23993.70793,38287.77636,35892.23146,44026.21203,26090.09316,77564.9923,3723.875584
,,,,,,,,6131,21633.27068,23157.47907,35868.68898,54619.6807,20937.24263,33535.48327,19075.16024,34200.53834,41798.42391,39100.74767,13170.70557,11904.44449,20114.82968,18794.04407,48332.13346,51392.32017,18348.39504,14560.15246,9647.552951,25214.15191,40498.2874,37598.567,46172.60897,28237.78078,81655.75287,3912.426246
,,,,,,,,6132,22214.04982,24361.62387,37732.5574,57997.44244,21993.08747,35439.58604,20167.20364,36254.45608,43437.42044,38719.47273,13791.7665,12401.00639,21475.94586,19982.52489,50649.42754,54138.88819,18003.259,15259.27249,9879.262738,26655.21846,42828.15,39768.3517,49112.37039,29378.8025,86074.45624,4140.091142
,,,,,,,,6133,22635.34039,25052.428,38797.33861,61078.43438,22875.30004,37208.25473,21215.12407,38692.4805,45500.71045,37384.00712,14226.20814,12763.14547,22778.88611,21137.90879,52662.76485,56609.59565,18708.58062,16268.33238,10088.90493,28513.46224,45233.23415,41886.97643,52119.33209,30561.93573,91862.09517,4434.952284
,,,,,,,,6134,24167.03253,26532.29288,41092.33313,62242.45379,23050.93962,38395.05851,21791.73101,40887.80565,47129.67641,38460.60712,14524.19699,13027.97848,23577.30062,21854.00609,53956.83816,57859.49476,19615.56603,17205.17327,10223.31666,30259.38908,46310.40696,43106.79067,53639.86375,32332.62496,97513.34199,4723.795852
,,,,,,,,6135,25553.27911,28360.06638,43931.74968,63389.42898,24075.67117,39201.64366,22289.11716,41692.12304,47411.53567,40036.87796,14932.55207,13353.00081,24403.80005,22971.27837,56160.77542,59404.31387,20385.099,17625.44772,10145.077,31007.50018,48295.25331,44359.70842,55266.71228,34200.57176,99927.28185,4849.161984
,,,,,,,,6136,26539.29966,29875.0229,46282.89086,66519.54836,26300.77384,41044.55029,23362.10746,42711.05879,48636.26931,41226.85709,15766.31883,13959.9098,25517.16701,25067.41755,60697.05412,63673.63216,20492.45236,18226.26966,10371.77142,32058.4659,52005.18087,47220.65432,59063.02649,35584.23605,103372.1856,5033.70093
,,,,,,,,6137,27296.61961,31041.0682,48090.61263,70122.89526,29148.14249,43650.90381,24635.65669,45308.54265,51883.16759,41614.15216,16763.6283,14681.17849,26832.14366,27608.86093,66455.17878,68528.77797,21575.01569,19552.29071,11010.72871,34175.4398,55248.73474,50729.62652,63839.26118,36939.826,110661.1407,5429.857907
,,,,,,,,6138,28949.68355,32943.03546,51042.32249,72757.72988,31828.90444,45899.10945,25416.83374,47734.53239,55430.98322,43554.64089,17388.70254,15073.41223,27865.26795,29213.56079,70266.17452,71374.65578,24254.83652,20572.38406,11708.86729,36114.9128,56716.05672,52916.46455,66781.02858,39080.49503,117723.4442,5824.009026
,,,,,,,,6139,31941.84966,36094.26534,55945.12861,69688.76916,29044.76605,44677.19313,23840.44052,48812.63862,57248.52406,47502.84315,15769.32882,13765.29766,26560.32163,25988.11408,62848.82718,65617.69674,27415.2392,20822.14143,12192.34832,36862.02107,50830.72151,49915.07952,62588.53362,41774.62978,120512.4624,6000.52454
,,,,,,,,6140,34834.71156,39026.9244,60517.07052,59618.64777,25257.97651,39999.19988,21292.33926,44208.37284,52361.62619,53081.49742,14231.22479,12597.62484,23629.45835,22155.89025,54612.90324,57124.20098,29886.37312,18948.45964,11239.42928,33307.99194,41512.27409,43887.23103,54893.60028,43330.75078,110282.0509,5452.925276
,,,,,,,,6141,35449.59518,39735.77567,61640.00362,50919.08153,25952.50563,36104.71783,18866.57895,38839.90525,44412.39268,56304.27396,13866.01287,12289.65615,22335.5454,20911.24493,52619.62907,55305.52756,26034.69505,16425.80991,9600.408536,29069.03,36493.49131,38897.62904,47473.486,42509.5761,97210.47127,4739.842717
,,,,,,,,6142,31390.15963,34574.29573,53625.06862,44594.67634,22988.71303,33281.66978,16712.576,35920.49387,39696.01464,50299.19377,12736.26392,11426.94255,21029.59605,19177.16616,48062.28407,51247.86956,21176.70463,14826.96154,8545.176086,26605.07696,31949.10585,35197.05772,42202.77762,37900.36976,88274.78197,4277.492422
,,,,,,,,6143,26828.18462,29869.00719,46307.95633,39073.35431,20554.85016,30108.49958,14799.24376,33007.09982,35019.75892,42387.73893,11484.10878,10435.82507,19200.06332,16930.58636,42493.7562,46009.52836,19468.08057,13152.88504,7589.24783,24262.46634,28303.36736,31619.87221,37119.62823,32634.4242,79524.62607,3831.188993
